# Pathway	AS-3361-A4_S58_merged_Abundance	AS-3603-A1_S21_merged_Abundance	AS-3603-A2_S12_merged_Abundance	AS-3614-A3_S22_merged_Abundance	AS-3627-A23_S33_merged_Abundance	AS-3630-A25_S36_merged_Abundance	AS-3630-A26_S37_merged_Abundance	AS-3630-A5_S27_merged_Abundance	AS-3633-A6_S59_merged_Abundance	AS-3633-A7_S57_merged_Abundance	AS-3633-A8_S60_merged_Abundance	AS-3634-A21_S44_merged_Abundance	AS-3639-A15_S32_merged_Abundance	AS-3639-A16_S35_merged_Abundance	AS-3639-A17_S24_merged_Abundance	AS-3639-A18_S25_merged_Abundance	AS-3639-A19_S30_merged_Abundance	AS-3639-A20_S26_merged_Abundance	AS-3641-A11_S28_merged_Abundance	AS-3641-A12_S31_merged_Abundance	AS-3641-A9_S20_merged_Abundance	AS-3658-A28_S45_merged_Abundance	AS-3658-A29_S29_merged_Abundance	AS-3658-A30_S1_merged_Abundance	AS-3681-A56_S18_merged_Abundance	AS-3687-A59_S9_merged_Abundance	AS-3687-A60_S10_merged_Abundance	AS-3687-A61_S11_merged_Abundance	AS-3687-A70_S47_merged_Abundance	AS-3688-A40_S5_merged_Abundance	AS-3688-A41_S7_merged_Abundance	AS-3688-A42_S6_merged_Abundance	AS-3689-A43-45_S51_merged_Abundance	AS-3689-A44_S55_merged_Abundance	AS-3690-A35_S2_merged_Abundance	AS-3690-A36_S3_merged_Abundance	AS-3690-A37_S4_merged_Abundance	AS-3690-A38_S34_merged_Abundance	AS-3691-A33_S61_merged_Abundance	AS-3691-A34_S53_merged_Abundance	AS-3693-A46_S56_merged_Abundance	AS-3693-A47_S8_merged_Abundance	AS-3696-A39_S38_merged_Abundance	AS-3716-A48_S13_merged_Abundance	AS-3716-A49_S46_merged_Abundance	AS-3716-A50_S14_merged_Abundance	AS-3716-A51_S15_merged_Abundance	AS-3716-A52_S19_merged_Abundance	AS-3716-A54_S39_merged_Abundance	AS-3716-A55_S16_merged_Abundance	AS-3721-A62_S52_merged_Abundance	AS-3721-A63_S54_merged_Abundance	AS-3721-A64_S48_merged_Abundance	AS-3721-A65_S49_merged_Abundance	AS-3721-A66_S50_merged_Abundance	AS-3726-A68_S40_merged_Abundance	AS-3726-A69_S41_merged_Abundance	AS-3787-A57_S42_merged_Abundance	AS-3787-A58_S43_merged_Abundance	MNSTB-2072002-AS3716A53_S23_merged_Abundance	MP-3608_S119_merged_Abundance	MP-3609_S74_merged_Abundance	MP-3610_S115_merged_Abundance	MP-3612_S75_merged_Abundance	MP-3613_S76_merged_Abundance	MP-3615_S77_merged_Abundance	MP-3617_S78_merged_Abundance	MP-3618_S113_merged_Abundance	MP-3619_S102_merged_Abundance	MP-3620_S116_merged_Abundance	MP-3623_S80_merged_Abundance	MP-3624_S81_merged_Abundance	MP-3625_S109_merged_Abundance	MP-3627_S71_merged_Abundance	MP-3628_S114_merged_Abundance	MP-3629_S100_merged_Abundance	MP-3630_S84_merged_Abundance	MP-3631_S85_merged_Abundance	MP-3632_S86_merged_Abundance	MP-3633_S87_merged_Abundance	MP-3634_S72_merged_Abundance	MP-3635_S88_merged_Abundance	MP-3636_S82_merged_Abundance	MP-3637_S99_merged_Abundance	MP-3638_S79_merged_Abundance	MP-3639_S117_merged_Abundance	MP-3640_S91_merged_Abundance	MP-3641_S92_merged_Abundance	MP-3642_S96_merged_Abundance	MP-3643_S94_merged_Abundance	MP-3644_S93_merged_Abundance	MP-3645_S97_merged_Abundance	MP-3646_S89_merged_Abundance	MP-3648_S83_merged_Abundance	MP-3651_S106_merged_Abundance	MP-3652_S73_merged_Abundance	MP-3654_S62_merged_Abundance	MP-3659_S101_merged_Abundance	MP-3660_S64_merged_Abundance	MP-3661_S65_merged_Abundance	MP-3663_S66_merged_Abundance	MP-3664_S67_merged_Abundance	MP-3665_S68_merged_Abundance	MP-3668_S69_merged_Abundance	MP-3670_S112_merged_Abundance	MP-3673_S70_merged_Abundance	MP-3674_S107_merged_Abundance	MP-3675_S108_merged_Abundance	MP-3676_S110_merged_Abundance	MP-3677_S118_merged_Abundance	MP-3679_S111_merged_Abundance	MP-3683_S122_merged_Abundance	MP-3687_S124_merged_Abundance	MP-3705_S120_merged_Abundance	MP-3708_S121_merged_Abundance	MP-3709_S105_merged_Abundance	MP-3714_S63_merged_Abundance	MP-3716_S90_merged_Abundance	MP-3719_S98_merged_Abundance	MP-3720_S95_merged_Abundance	MP-3725_S103_merged_Abundance	MP-3726_S104_merged_Abundance	MP-3737_S123_merged_Abundance
PWY-6901: superpathway of glucose and xylose degradation	8669.0764435241	8472.8386236247	7291.9485489099	8348.2477137088	1654.1839099458	1760.8409876769	8124.9074253462	10438.1248716625	2997.1192571127	1243.2346633181	3732.1908429496	7354.3366354679	2065.9260468915	2620.1930929697	3830.1014373182	3694.6854499910	1483.9853132596	10072.7042442571	4272.8242592372	1739.6723296943	4291.2127492602	19285.2844509912	7662.7724121391	5642.1047699950	6456.8404034919	1625.1233429194	1235.4771851025	3680.7021968902	4460.1795722153	6279.4847590171	5823.1783141992	10703.1560304182	4600.4984466330	3911.2622619985	1720.9309378132	1935.6182501320	4797.8100460635	5485.7462332529	3727.2916322214	8932.8007892000	4519.5242633641	5627.1310909576	27549.3105984128	3356.3878459341	2563.6658802974	3146.8519543591	6249.3811583136	5251.6753160804	11300.3728273406	2092.8108456655	6840.1543090888	6733.4601801069	2890.0903716988	2719.6577252964	4059.0349221597	2485.8400285675	3812.0879285202	1432.4625014073	2118.7948422162	6209.1316057211	32116.1393309778	40775.8072695933	16074.4437445641	82349.8174131640	11021.0366696566	5179.8363695413	9759.2071395069	6170.5446555031	16925.9714563467	7538.4993133153	32530.6157859108	51375.1018693084	4360.8958021084	3171.0501352266	22767.5772200508	28568.3033953916	10361.8349660353	15550.9362402013	41247.6382363556	16684.4871947493	12478.0078279518	6055.7292232780	62577.4180532661	6877.2263820548	1469.0061075112	10467.7439365692	62559.7524684099	735.3621415610	37512.1002408197	23743.3699750236	13977.7851803634	42158.9160601636	14685.9179495101	18160.6395294841	5156.1090305596	44792.8785048596	13938.6805200486	15039.7390561120	3359.6451923135	6429.3661550249	13702.6008714031	5593.4501899317	62156.3261148060	13529.6861901890	11126.9600426449	10380.3326588242	22480.6134047168	7696.7683806028	25598.2840728336	3444.5863230260	3204.1850866155	24422.0823921247	10753.3709837437	13405.0426218495	55318.6286064985	14571.0740552986	0	18787.2308124892	7593.7521316892	3860.3489052817	3985.0421352079	12622.3399366698	8556.3016336786
PWY-6902: chitin degradation II (Vibrio)	3776.9797167089	3297.7108492972	662.3676372350	4388.5471165044	330.8135192473	577.7941500453	1446.5198796775	1198.3176761422	408.6348961917	135.2166324162	443.1075723274	1024.1254258194	200.4381975130	560.7248419661	494.3442202036	778.9279986800	308.5782118778	2157.6690352912	1630.6644217090	197.3497446444	500.2279642678	2948.2507082328	1988.5403635164	520.3291442602	1444.9335656072	199.8550974829	126.2293775202	257.1002033013	221.2725236659	1387.3122273709	1020.2430682295	2020.6345667607	1306.1979138734	220.7089730339	185.2924786327	119.9300035675	879.6178985883	1589.4475079368	653.6126947957	13415.4523922979	595.2611483886	124.1632306061	7346.2301434819	462.5557007504	655.2422658118	605.9658954171	755.8612325756	1103.4983567291	2941.5108763960	231.5824982994	1412.5485925773	1654.9759858542	734.2329124790	377.6472643499	617.0792858703	484.3563293717	376.7405796000	410.3099482285	209.4392583048	574.0601115273	14435.9642017866	440.3827469556	11748.3709884779	33547.5462104406	1842.4263900382	1443.2563312070	3382.8711300116	2036.8452806119	6230.0196952882	666.6743080096	9415.2405848948	9067.1092096021	17504.8492476394	333.4322363764	10263.0742474067	4594.9475797240	6115.3987733487	5269.4070313588	550.7825470644	3091.1975583511	4142.7605187018	1759.9082420080	10615.0890520203	1650.1520671902	31.1922463567	864.1040380197	17487.4678125480	83.6750008097	16538.8918399306	3422.0341243447	3215.3946137485	275.9200694549	5346.1423412612	1748.0813663745	573.0418072348	23187.6441327679	6999.1266764104	4657.3815188682	575.7918398059	6204.3941943839	2781.1603445517	1006.1739313444	1218.5815123088	22111.6746196681	4564.2973636500	1745.4570738882	5672.2601418857	3030.3048581091	6047.0329785285	322.2784209109	751.4845716577	6350.3857717576	7355.0315117298	5225.4683463602	14617.0735427784	6440.2782339577	0	10068.0808000235	1237.2877244465	354.6610655883	967.5216850342	3596.2450154074	3160.4110194117
PWY-6906: chitin derivatives degradation	1329.0646738554	103.6561688129	0	316.2584686024	232.6583023889	36.6834922086	0	643.6321560457	122.3274827587	49.5983545996	0	162.5712304271	76.5774410052	197.5949535231	0	376.4935548430	49.9520113127	193.5422618624	1098.7028436942	143.0337462882	673.8761891528	0	191.7622861251	0	276.0719069006	154.6486191695	109.2299432826	353.8882565654	0	254.2931960448	117.3887338501	0	369.1119512649	0	0	85.1155848431	283.6764520364	588.3925102302	271.4848385485	67.7732884601	95.2880897019	0	0	415.3578310613	0	129.8260719736	0	817.3040582518	0	435.0097000550	1266.8425506335	85.0026606389	523.2636157833	96.1903750552	0	64.8143949539	127.2338026385	0	197.2143916449	646.4403506956	255.3676118668	0	109.1995137549	0	0	333.7187498127	2226.5592432646	207.8459309805	6238.1863457896	78.1037413522	1952.1341009744	0	0	65.0064294021	755.5247075187	961.2895526436	0	0	689.8185295899	0	0	0	0	93.1785605146	0	97.9747125819	76.5040574710	0	0	0	1144.4677784406	0	1250.3835591481	612.8869767449	990.9885118385	0	3306.2314330185	193.2344706676	98.5013534680	0	51.0120849558	183.6039361543	1436.8477000173	3245.7732866605	2012.2116171716	1455.4749715808	2634.2437430188	285.0509624730	3289.0637231436	108.6162934247	0	0	71.3581792969	916.2639692892	2226.8470407147	121.9787311061	0	1088.9927489955	91.0116199620	104.9958358553	0	3324.9180614502	2206.1808298640
PWY-6920: 6-gingerol analog biosynthesis (engineered)	0	0	161.2183310381	0	0	0	0	0	0	0	0	0	0	0	0	8.8493773354	0	0	0	0	0	43.7027086835	0	0	0	0	0	0	0	0	0	0	30.0814032656	0	0	0	0	0	0	0	0	0	0	0	52.5012237450	0	0	0	0	0	0	48.5080526691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7780282883	0	0	0	0	0	10.2366579803	0	0	0	44.2980306161	0	0	0	0	0	54.2264068244	0	0	0	0	0	0	0	0	0	270.4320882468	0	0	0	24.2991378867	93.1335444507	0	0	0	0	31.5363916911	0	0	0	0	0	0	443.2312810390	0	19.5640942725	0	0	65.4486282826	0	14.1684887213	0	0	0
PWY-6922: L-N&delta;-acetylornithine biosynthesis	50.8938668896	124.5513081308	101.6359438429	37.1216167771	8.9467525311	0	69.7369254662	492.1158325259	0	22.6613313282	0	1670.5073654629	42.2102267238	0	0	77.2947710789	35.7962415983	242.2622128650	14.1628492424	31.0011750217	16.7442561500	0	43.2238982552	42.1452328430	223.8065272618	19.3278799600	0	79.5031748885	0	25.9834726447	280.9680899617	207.9683798195	60.9567242547	217.2843058836	74.9833728146	39.3680104337	233.1501656134	0	31.1269350128	0	253.9211314118	42.5761009183	488.7897762144	75.5818721313	0	98.3914218355	120.6352761226	22.0218231677	531.8258423454	30.9119035966	85.2257421564	115.7914242060	98.8263180417	26.0194412320	173.0367955002	183.6007965210	23.4456169170	0	84.7218366137	104.7173077481	3502.3080937525	259.8341683771	822.1305659325	187.5942563030	27.7608943695	11.8015216575	441.6948551933	234.0122846297	1400.3558388912	418.6579519754	2875.4646084994	998.0186346118	985.0765741218	81.7424272116	1635.7068305659	672.8372091316	28.8607856035	374.0447771789	0	511.3816295931	38.6875408739	720.7900702762	0	71.5137777563	22.6047892678	483.9863692200	2531.4874155835	26.5202789847	2137.6747420928	519.1296063196	125.4044129111	1848.9381794231	717.1375204626	22278.5998912046	510.8755624559	5574.5469541930	416.4991441317	62.5650481331	122.2339469383	84.7255081564	682.4260655074	52.5306087386	3236.6567300988	139.6185170812	306.7614315781	144.0026080480	451.4952538484	166.3585741899	2154.4933086960	19.1485001829	0	44.0296462879	74.4390860831	675.9255799248	1648.7240209820	748.4930592909	0	2149.6318194194	123.5650653769	78.5206091807	0	551.9072422393	179.4426798727
PWY-6936: seleno-amino acid biosynthesis (plants)	17337.1967861976	9158.9824744334	15985.5277124825	13659.7586111182	5748.4441864130	13159.2425765657	24472.8044331770	22455.4270880217	11072.9268886104	6487.7528648356	13788.4961634453	26036.8359403002	9450.9670864675	15669.3004597694	18262.6470987786	14925.5942753677	9070.7778164655	28996.1711824082	8917.4580483455	9777.6603070421	8888.3119111437	53538.2624395452	25304.6543373866	48032.8969390867	15947.1028163739	8444.9462459785	7693.8050181661	8786.6867516145	19181.6813335665	15102.7320940108	13815.3656082917	14534.0499831691	16501.2947975718	9897.4790292291	11223.0541083627	15609.1095115227	9900.0294398014	6605.3732016106	9897.2023365258	13337.4239380666	11900.2841490962	12697.5077483255	16866.3414593354	10395.1952819172	17098.2811544886	17178.1619194483	16221.6065283475	10293.2988537240	18076.6443420981	12348.0377138482	18465.4079584284	19406.9860125850	14059.4510908581	9885.8246094960	12612.4637598949	9912.6194125729	10658.8688268079	10648.3309641927	12740.6663313392	9770.8901444852	32177.6791547025	25954.5583091544	24370.2363697241	79041.5357815157	3823.8899212946	17164.1529654593	16729.0881033607	8858.4997505380	12487.9074182174	18665.9137907691	34712.6424582169	38601.3269778105	16202.5908554255	10721.1126841354	28711.4360330792	69051.3641070508	17241.8422743434	15651.6963371445	38611.6732439854	28254.1188725053	11817.4564763765	11020.1807500956	64374.5979189942	25684.7244488645	16538.6327095034	23784.2112516300	46993.6519693013	4945.9721648643	43579.5050559319	40915.7093867417	19388.3299096831	85494.3540831386	12121.8817729657	43821.4364206013	13746.6569303368	43412.8241809495	6753.0605781797	7110.6234385539	11917.9261909273	22986.2453731088	24149.9591559000	20721.8702862988	58718.5303114018	6748.3370670433	16959.7226424418	18720.8736633337	19029.6381764882	5698.5341106870	36059.7288613630	36753.6130883904	8905.3100979106	48950.5101270696	13627.9830120604	12673.3481941162	50507.6814491111	18907.5320863179	0	16170.5410309348	11734.3736825753	17337.0148705570	4225.9513124111	18200.0391117016	17966.6365918817
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	0	0	0	701.3707425631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.4078604410	0	0	0	0	0	0	0	0	0	0	0	159.1374834848	0	0	0	0	0	0	0	0	0	0	309.8410207086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6424.5372507426	0	0	28.3147724464	0	17.1027730258	359.1471113970	5771.8059584376	0	0	192.8514005679	0	47.9771655100	0	76.9094228154	0	0	0	677.5595918318	194.4220079046	0	0	0	0	0	978.5656764483	0	0	0	0	0	61.8952392260	0
PWY-6957: mandelate degradation to acetyl-CoA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4432619139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	155.4207815693	174.5947182837	532.9465481210	230.5007218250	158.0075608025	51.0461960071	608.0391668561	1248.2116798240	55.4043012024	53.8329765225	0	275.1660385457	39.7627971500	0	84.7549565763	324.1838827637	28.9509473947	1714.9290699053	45.7841545029	30.4149891564	295.0183441572	363.7155954659	1025.0529108885	23.2378467163	29.6372034191	89.6545510931	47.2596850328	413.6506897193	59.2156144881	28.2465890459	623.0154336494	1821.8698630327	449.4167216971	446.0703360655	148.9946661071	42.4810741423	472.9199303574	0	552.7512670372	12.4539064698	431.0141002739	141.2506804857	3767.1628780250	320.0367752891	12.9717644287	340.7533720581	821.7643307301	162.9559329577	180.1834247365	269.5026918475	958.4644376636	963.4598441221	346.8336197206	8.4265388536	931.6109326021	95.2636733408	142.8241346288	60.2603371799	126.6120244389	432.7715754670	16505.3190015362	33703.9915691018	5603.4585404340	76488.4436441329	51.1996853342	151.2334712702	581.7519716210	1195.2389264497	3021.8141482900	1153.1800030786	16600.4717250655	38183.3224088703	228.3830167109	298.0408030990	8696.9453775717	4067.1465062670	92.4159206285	4127.8338350754	27389.1814239756	4106.5350188279	223.7582061344	881.3222756385	55178.2012216321	0	118.3479015654	1803.4070944558	40375.2618775736	0	16825.5718438388	5474.9894530280	291.5102894898	250.5863990473	1980.1479066711	3555.2728602084	587.6068468195	28374.1391156355	593.0416520073	294.9310800525	369.1531527583	1219.6155420950	2915.7185203056	219.3871138741	61153.6003050634	1139.6351764132	1665.4499348988	863.0902534931	4581.2013090812	1203.2423709888	8789.0858050098	217.0709190478	0	1322.7677043130	47.7536178001	3438.4344515618	45905.7021782166	7021.0858192647	0	2436.6753654806	1142.4102309022	367.4576303462	2984.3920363609	1260.4600397793	85.3201775679
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	4778.1624928728	881.4290958515	4501.0894846904	5579.7630422266	2378.8706601833	3154.1822750895	4134.8462243542	5380.3661812659	1900.4270791304	3777.9695768923	3010.3798987134	1827.9389015312	1764.0698180806	14552.8454301657	3075.2074846530	3142.2895267536	3064.0620862735	3984.3228009368	2063.2768257028	1719.9790420788	2717.0449865120	2538.0216326240	4125.0842545448	1716.0323583509	4573.9336592365	7218.4314984581	7414.7581779258	7085.3649763709	2738.8267313064	4278.3434634913	5307.4101175313	5532.1445799260	3472.8410177868	8142.3337300221	2635.4489507543	4154.9341752414	2987.3390489446	1917.4813289089	3408.4944798687	840.1026537261	4253.4814192431	4001.3993894980	10488.4524956267	5414.3102757184	7220.8083332421	2165.1570141227	5126.0294075337	2690.3571528631	9994.6338941190	5310.9203463348	3685.8738991621	7508.0987294028	3829.0552640885	1627.1440996681	1634.0986701751	1483.8309273860	4502.5546013003	2913.8196287226	4604.7956380985	4418.6184406287	31862.1309744572	36393.7463304319	14004.2158967607	73563.8160281362	2651.4243107484	3332.7562431976	8043.8285446011	2304.0283581978	6959.7312916655	4339.8710604438	22118.8092215861	46901.7199595311	550.4807184493	5436.3421108243	13294.2388102601	11960.3833484876	2982.8599853550	8560.3196791017	37817.4785134294	7165.4433710147	3676.4004310208	3033.2814567396	50788.6928402216	952.2087331978	716.3073443149	5842.4564732747	43190.0783095048	272.1948767244	20846.2154227363	9331.1080155394	7176.4272951296	2115.0037696067	5228.2094867030	8217.3202770989	4334.0021412598	32982.8708997144	1552.2371584843	0	3355.2048337645	811.9663804336	9729.0855737018	3892.5868589628	48066.4438876397	5597.7212273436	5759.0405430304	9819.1396394159	6550.2187787754	2477.6184394927	16922.7188579570	4676.0854364820	1478.9619635836	1864.6444595817	51.8264678708	6442.1673246564	40117.4444684501	13338.7370843371	0	12722.7354749990	4917.6545185029	3684.6819795480	3400.1304636046	6434.9411567231	3844.6785603389
PWY-6981: chitin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7276180233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8706296033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5618390700	0	0	0	0	0	0	0	0
PWY-6992: 1,5-anhydrofructose degradation	3.7954217217	79.3289471745	75.2463908205	1002.2335581807	1413.9562768253	127.1452890936	727.0893330228	272.4747522441	0	635.0589403192	533.9860206022	45.6719682801	577.9037305100	0	0	158.0909910822	1482.3747433446	258.0911090906	221.5836944082	60.3538098464	1389.1833601369	0	334.1309104160	0	10.4009135571	1327.6781016581	1269.7373367380	2319.0727966354	0	0	898.2355862384	1432.2576978444	118.7279673839	1207.9959799014	45.4684112643	578.7575861166	755.9465703030	250.9780853260	94.5049839800	0	563.7066302579	442.8038029900	931.0298871373	642.1445350307	1221.1973158158	34.4377150978	735.2870506602	800.2760714040	440.7667505536	1195.0067111405	96.1508298515	64.6040745933	826.8762024085	0	49.1475129496	419.0120266136	99.4119094697	0	480.2121364265	762.5846491895	3375.0403156389	2704.8868897715	1114.5016766913	5920.6996304614	2994.9253424410	9.7659259835	674.7060543033	69.0663795205	1097.6850785437	2020.6842856349	435.7882326077	4610.0672674937	923.3383153206	524.1615881745	1590.4271662068	1158.6542519567	82.6645138170	869.1349540290	4138.9192835060	476.6137738491	4806.9001846293	147.4700506559	6186.6975494691	0	0	1586.1127638425	3445.0702601157	0	4044.7325836634	668.5601150606	6171.0950674587	64.0927901978	1825.2576604107	317.2185085088	1050.5504649868	3390.8526561764	1594.4557071685	5469.5401664827	726.0329581671	5.1858291097	1717.0725171832	39.4572597907	5914.5997225071	252.1809661521	526.2928483806	817.9112800099	9258.2685947560	71.1764382207	1431.1760020377	276.0440456836	1243.9608774469	73.5399229174	0	303.4772433450	877.4424684220	3307.9753064633	0	0	2341.1271095369	266.7743683070	185.3870720704	423.3356532318	630.0724528948
PWY-7000: kanamycin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2018098925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7009: 2,2'-dihydroxybiphenyl degradation	0	0	0	26.3660409735	0	0	0	11.4353161846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.3298227166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1906501021	0	0	0	0	0	0	0	0	72.0603270413	0	0	0	0	0	0	0	0	86.9543273059	0	0	9.6656475058	35.1361554761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9688478198	0
PWY-7013: (S)-propane-1,2-diol degradation	1289.2658798026	9838.9643604060	11873.8920652200	4209.9908603982	570.7270222906	1424.4785165724	5181.6399658897	3091.2076810595	909.7674522979	93.6094465868	1645.1123674899	1398.6825830547	887.9921091870	1638.4060176794	951.1059722377	879.6311022404	710.1120379637	5318.6869679500	1041.9899354860	1958.2938593024	743.7355290897	287.3373773306	4554.5847804846	3314.6768760794	1995.1610995920	535.3076510569	482.5455608400	531.3144562143	782.9671368058	2567.3480913774	3679.4088070617	1975.9155059608	2282.0101704064	1354.9559260212	703.9073347468	269.1367815415	347.4648324703	439.0387484804	1487.3371014410	637.0033515219	2704.3512255238	1928.3378911096	4192.2147363575	1082.0098784944	839.3747079629	1309.8631517518	807.3361876440	1024.7784173652	12807.1790943204	1138.3076849811	3960.0697693179	1063.2979679883	1040.2079513798	1715.4632066372	6040.5224742565	840.6673201377	1229.9262135399	753.6455063399	604.3170560834	820.0236339411	12403.9964849358	1895.5957216133	923.1313195486	291.2160980168	1958.9273368073	1451.1943993089	1992.2021632005	9794.8239651999	2201.9503693766	1411.5184107160	21793.5773702190	1034.0148004496	319.9510137531	1057.4105730038	11079.0256187295	1646.6395509455	12726.1638249930	1085.7726111459	857.9352811803	10166.7920917062	597.4722823975	4375.6069534697	0	3976.8812631637	165.7454445371	1844.5156554567	7771.5299709441	88.8574337777	33027.7164868270	11475.8475971126	2595.7999779121	853.5120170926	2230.2145458682	2880.8324997503	2276.2450451917	26792.2746741478	297.7363747733	0	2124.0782196533	6996.6287285306	2363.0315651302	2431.8955714989	158.1577008661	304.1454014262	1203.2545550323	154.7316945423	661.2090979181	6290.1753681386	2287.7839207473	4288.2147851083	3145.0891501834	3492.5934470831	214.5122840647	3494.1361613812	3470.9907643053	2663.0960815538	0	25322.7532401527	1121.1967937880	700.9405724253	0	2302.5347698168	764.4277437455
PWY-702: L-methionine biosynthesis II	4552.6803301507	6125.5553922656	7547.5542853505	6314.1909209657	1161.3654519174	2422.5581349975	12206.2284062238	10295.9130005311	3077.2727255787	1937.9509247634	4721.4978583417	7539.2472311217	2471.8700124288	7363.4517536852	5796.4189123110	5827.7447902824	3488.0837548718	20070.2868204395	3002.5403249495	1636.0403090774	3363.8909347568	44658.1712108319	8035.9713193118	37199.7196136387	5515.3936778413	2208.3671809518	1955.8908041850	2522.3713026606	10022.2766517804	5417.0910274772	4674.2919329443	6811.9253454142	4677.5186118560	5094.7901813016	3652.5942012260	1571.6086492866	4275.5702122784	1695.7970186893	3800.0571805182	19291.9956063070	3579.5541110877	2601.0359822189	9793.5321406282	3862.1982880864	4902.2212414803	3924.1624918958	6705.0318524098	3384.4220683449	8146.0830541778	2972.5369598860	5226.3928979349	7979.4152861899	2372.4796719102	2514.9182363416	5066.9582468369	2321.8529540383	2595.5954440707	3363.6617416463	3147.1266368693	5226.8062349802	23412.2069468055	38039.8272650960	15853.6995144998	83385.1973682827	2916.1657240520	3896.1486544725	6406.2595517790	2900.7226080065	7463.5221541595	9382.5580623680	22733.0242292385	29631.1511544662	27746.4149651154	3603.9536201636	19831.7481701492	63612.9546938924	12630.8655846398	9973.7810022030	30204.3579832374	21900.9981256300	1768.6045286041	4698.2921148169	50629.9545510048	5968.4978725126	5831.4989997520	12071.4622173924	40143.0878525002	948.1027624227	37091.0892465061	23129.6815218499	5890.2256376479	100144.1938120272	5026.4752459731	14556.3301460795	3646.8220808389	33964.6483784072	3903.4666563879	608.9202366257	3546.1569157455	9677.9350333150	11407.2868620156	10948.7064009359	52483.2279525491	3701.0944259258	7612.0240743806	4623.7930007325	10147.8718637851	2179.0488883014	12051.5282086701	17054.9196892272	2532.1960838810	27326.9074160637	4098.0299826410	7179.6440877791	41641.4188924787	12659.1617809189	0	13241.4133351310	3887.8189219425	5330.2484435470	3138.3276081123	7876.4445066716	4768.1830873823
PWY-7031: protein N-glycosylation (bacterial)	0	0	0	0	0	0	0	41.5982228788	0	65.9214394488	0	0	0	0	0	0	0	14.8544739997	0	0	0	75.7939061956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7771374568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.1340887670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5214286033	76.9632140757
